x;result
-2.0;0.8268218097694118
-1.5;0.9949962489627842
-1.0;0.7080734180045891
-0.5;0.2298488470776405
0.0;0.0
0.5;-478.8635686985992
1.0;NaN
1.5;32.798368679357615
2.0;478.8635686985992
