x;result
1.370000000000001;0.4541759451435287
1.380000000000001;0.46466831652040524
1.390000000000001;0.475084929263294
1.400000000000001;0.48542686941169727
1.410000000000001;0.49569519980137333
1.420000000000001;0.505890960719216
1.430000000000001;0.516015170535119
1.440000000000001;0.5260688263117901
1.450000000000001;0.5360529806680356
1.460000000000001;0.5459684505862559
1.470000000000001;0.5558162374974464
1.480000000000001;0.5655972591333905
1.490000000000001;0.5753124146837075
1.500000000000001;0.5849625852917988
1.5100000000000011;0.5945486345343082
1.5200000000000011;0.6040714088847489
1.5300000000000011;0.6135317381619154
1.5400000000000011;0.6229304359636835
1.5500000000000012;0.6322683000867557
1.5600000000000012;0.641546112932904
1.5700000000000012;0.6507646419022202
1.5800000000000012;0.6599246397738728
1.5900000000000012;0.6690268450748427
1.6000000000000012;0.6780719824370888
1.6100000000000012;0.6870607629435771
1.6200000000000012;0.695993884463588
1.6300000000000012;0.7048720319776951
1.6400000000000012;0.7136958778927974
1.6500000000000012;0.7224660823475675
1.6600000000000013;0.7311832935086596
1.6700000000000013;0.7398481478580181
1.6800000000000013;0.7484612704715975
1.6900000000000013;0.7570232752898045
1.7000000000000013;0.765534765379956
1.7100000000000013;0.7739963331910297
1.7200000000000013;0.7824085608009821
1.7300000000000013;0.7907720201568912
1.7400000000000013;0.7990872733081694
1.7500000000000013;0.8073548726330897
1.7600000000000013;0.8155755420934266
1.7700000000000014;0.82374947315343
1.7800000000000014;0.8318773534584999
1.7900000000000014;0.8399596989682331
1.8000000000000014;0.8479970170173211
1.8100000000000014;0.8559898065065974
1.8200000000000014;0.8639385580888171
1.8300000000000014;0.8718437543493434
1.8400000000000014;0.8797058699819094
1.8500000000000014;0.8875253719596121
1.8600000000000014;0.8953027197012938
1.8700000000000014;0.9030383652334613
1.8800000000000014;0.9107327533478831
1.8900000000000015;0.9183863217550043
1.9000000000000015;0.9259995012333099
1.9100000000000015;0.9335727157747638
1.9200000000000015;0.941106382726451
1.9300000000000015;0.9486009129285349
1.9400000000000015;0.9560567108486477
1.9500000000000015;0.9634741747128243
1.9600000000000015;0.970853696633084
1.9700000000000015;0.9781956627317636
1.9800000000000015;0.9855004532627001
1.9900000000000015;0.9927684427293596
2.0000000000000013;1.000000154080086
2.010000000000001;1.0071956565929177
2.020000000000001;1.0143554492672617
2.0300000000000007;1.0214798847869426
2.0400000000000005;1.028569310623883
2.0500000000000003;1.0356240691342193
2.06;1.0426444980591585
2.07;1.049630929451615
2.0799999999999996;1.0565836911643878
2.0899999999999994;1.0635031061697513
2.099999999999999;1.0703894928149587
2.109999999999999;1.0772431649100958
2.1199999999999988;1.0840644318138533
2.1299999999999986;1.0908535985172723
2.1399999999999983;1.0976109657255226
2.149999999999998;1.1043368299377665
2.159999999999998;1.111031483525162
2.1699999999999977;1.1176952148070576
2.1799999999999975;1.1243283081254287
2.1899999999999973;1.1309310439176001
2.199999999999997;1.1375036987873075
2.209999999999997;1.1440465455741389
2.2199999999999966;1.1505598534214
2.2299999999999964;1.1570438878424492
2.239999999999996;1.163498910785539
2.249999999999996;1.1699251806972097
2.259999999999996;1.1763229525842667
2.2699999999999956;1.1826924780743857
2.2799999999999954;1.1890340054753783
2.289999999999995;1.1953477798331549
2.299999999999995;1.2016340429884185
2.3099999999999947;1.2078930336321239
2.3199999999999945;1.2141249873597315
2.3299999999999943;1.220330136724291
2.339999999999994;1.2265087112883828
2.349999999999994;1.2326609376749462
2.3599999999999937;1.238787039617026
2.3699999999999934;1.2448872380064595
